"","NumDiffGenes","Actual"
"1",281,102
"2",150,102
"3",133,102
"4",126,102
"5",72,102
"6",96,102
"7",310,102
"8",150,102
"9",148,102
"10",156,102
"11",115,102
"12",145,102
"13",109,102
"14",113,102
"15",67,102
"16",123,102
"17",175,102
"18",536,102
"19",114,102
"20",88,102
"21",205,102
"22",187,102
"23",1178,102
"24",970,102
"25",1275,102
"26",448,102
"27",325,102
"28",260,102
"29",817,102
"30",158,102
"31",830,102
"32",136,102
"33",413,102
"34",481,102
"35",1496,102
"36",72,102
"37",268,102
"38",1007,102
"39",206,102
"40",103,102
"41",410,102
"42",817,102
"43",2187,102
"44",124,102
"45",132,102
"46",151,102
"47",277,102
"48",102,102
"49",207,102
"50",1267,102
"51",584,102
"52",166,102
"53",81,102
"54",1038,102
"55",113,102
"56",481,102
"57",239,102
"58",629,102
"59",177,102
"60",96,102
"61",186,102
"62",155,102
"63",120,102
"64",77,102
"65",77,102
"66",930,102
"67",475,102
"68",551,102
"69",85,102
"70",131,102
"71",231,102
"72",78,102
"73",109,102
"74",268,102
"75",268,102
"76",273,102
"77",589,102
"78",199,102
"79",156,102
"80",199,102
"81",67,102
"82",79,102
"83",112,102
"84",930,102
"85",133,102
"86",202,102
"87",126,102
"88",475,102
"89",80,102
"90",427,102
"91",654,102
"92",77,102
"93",125,102
"94",479,102
"95",98,102
"96",125,102
"97",239,102
"98",527,102
"99",268,102
"100",178,102
"101",72,102
"102",199,102
"103",81,102
"104",101,102
"105",1489,102
"106",88,102
"107",91,102
"108",153,102
"109",82,102
"110",1031,102
"111",123,102
"112",151,102
"113",67,102
"114",827,102
"115",481,102
"116",109,102
"117",1104,102
"118",138,102
"119",111,102
"120",156,102
"121",214,102
"122",1161,102
"123",571,102
"124",2194,102
"125",72,102
"126",1078,102
"127",589,102
"128",102,102
"129",626,102
"130",81,102
"131",268,102
"132",102,102
"133",1243,102
"134",601,102
"135",124,102
"136",131,102
"137",79,102
"138",127,102
"139",182,102
"140",103,102
"141",199,102
"142",733,102
"143",101,102
"144",443,102
"145",182,102
"146",222,102
"147",551,102
"148",161,102
"149",156,102
"150",97,102
"151",674,102
"152",222,102
"153",827,102
"154",158,102
"155",112,102
"156",479,102
"157",180,102
"158",72,102
"159",79,102
"160",182,102
"161",155,102
"162",124,102
"163",220,102
"164",89,102
"165",126,102
"166",151,102
"167",143,102
"168",101,102
"169",1015,102
"170",485,102
"171",536,102
