"","NumDiffGenes","Actual"
"1",0,0
"2",7,0
"3",0,0
"4",0,0
"5",541,0
"6",0,0
"7",0,0
"8",13,0
"9",935,0
"10",0,0
"11",0,0
"12",5,0
"13",5,0
"14",0,0
"15",277,0
"16",0,0
"17",0,0
"18",0,0
"19",0,0
"20",0,0
"21",0,0
"22",0,0
"23",0,0
"24",0,0
"25",0,0
"26",0,0
"27",0,0
"28",0,0
"29",5,0
"30",0,0
"31",1,0
"32",0,0
"33",0,0
"34",0,0
"35",0,0
"36",0,0
"37",0,0
"38",0,0
"39",935,0
"40",0,0
"41",1759,0
"42",1432,0
"43",31,0
"44",0,0
"45",0,0
"46",0,0
"47",0,0
"48",0,0
"49",0,0
"50",7,0
"51",0,0
"52",0,0
"53",4,0
"54",0,0
"55",9,0
"56",0,0
"57",1,0
"58",0,0
"59",2,0
"60",493,0
"61",5,0
"62",7,0
"63",0,0
"64",0,0
"65",51,0
"66",0,0
"67",664,0
"68",0,0
"69",0,0
"70",0,0
"71",5,0
"72",0,0
"73",1759,0
"74",0,0
"75",3,0
"76",44,0
"77",0,0
"78",0,0
"79",5,0
"80",0,0
"81",0,0
"82",0,0
"83",0,0
"84",541,0
"85",277,0
"86",1,0
"87",0,0
"88",0,0
"89",3,0
"90",0,0
"91",0,0
"92",47,0
"93",57,0
"94",0,0
"95",0,0
"96",1156,0
"97",0,0
"98",7,0
"99",1,0
"100",0,0
"101",31,0
"102",0,0
"103",0,0
"104",0,0
"105",0,0
"106",1,0
"107",13,0
"108",0,0
"109",2,0
"110",0,0
"111",12,0
"112",0,0
"113",0,0
"114",0,0
"115",277,0
"116",1,0
"117",0,0
"118",1,0
"119",0,0
"120",0,0
"121",0,0
"122",0,0
"123",0,0
"124",0,0
"125",0,0
"126",0,0
"127",2074,0
"128",0,0
"129",0,0
"130",0,0
"131",0,0
"132",0,0
"133",10,0
"134",1,0
"135",0,0
"136",0,0
"137",0,0
"138",0,0
"139",8,0
"140",1,0
"141",0,0
"142",0,0
"143",0,0
"144",1,0
"145",1,0
"146",14,0
"147",0,0
"148",0,0
"149",89,0
"150",2,0
"151",0,0
"152",1923,0
"153",0,0
"154",0,0
"155",0,0
"156",0,0
"157",0,0
"158",314,0
"159",2298,0
"160",541,0
"161",0,0
"162",0,0
"163",0,0
"164",0,0
"165",277,0
"166",1759,0
"167",5,0
"168",664,0
"169",7,0
"170",0,0
"171",0,0
"172",0,0
"173",5,0
"174",2,0
"175",0,0
"176",7,0
"177",2222,0
"178",0,0
"179",0,0
"180",0,0
"181",0,0
"182",0,0
"183",0,0
"184",0,0
"185",0,0
"186",0,0
"187",0,0
"188",1645,0
"189",0,0
"190",0,0
"191",4,0
"192",0,0
"193",12,0
"194",13,0
"195",302,0
"196",0,0
"197",302,0
"198",0,0
"199",0,0
"200",0,0
"201",0,0
"202",0,0
"203",3,0
"204",0,0
"205",0,0
"206",1,0
"207",0,0
"208",0,0
"209",0,0
"210",0,0
"211",0,0
"212",935,0
"213",7,0
"214",3,0
"215",0,0
"216",0,0
"217",0,0
"218",1422,0
"219",0,0
"220",1,0
"221",0,0
"222",2144,0
"223",0,0
"224",57,0
"225",0,0
"226",0,0
"227",0,0
"228",0,0
"229",1923,0
"230",7,0
"231",0,0
"232",1422,0
"233",0,0
"234",1,0
"235",0,0
"236",0,0
"237",0,0
"238",0,0
"239",0,0
"240",0,0
"241",1,0
"242",0,0
"243",0,0
"244",0,0
"245",1135,0
"246",0,0
"247",2298,0
"248",0,0
"249",3,0
"250",0,0
"251",46,0
"252",95,0
"253",5,0
"254",0,0
"255",1675,0
"256",541,0
"257",0,0
"258",0,0
"259",0,0
"260",1,0
"261",0,0
"262",5,0
"263",0,0
"264",5,0
"265",1759,0
"266",0,0
"267",3,0
"268",9,0
"269",0,0
"270",0,0
"271",0,0
"272",2144,0
"273",0,0
"274",0,0
"275",0,0
"276",277,0
"277",4,0
"278",0,0
"279",0,0
"280",1148,0
"281",7,0
"282",0,0
"283",43,0
"284",0,0
"285",314,0
"286",3,0
"287",232,0
"288",4,0
"289",1,0
"290",0,0
"291",493,0
"292",8,0
"293",2222,0
"294",0,0
"295",0,0
"296",0,0
"297",8,0
"298",0,0
"299",0,0
"300",0,0
"301",51,0
"302",0,0
"303",0,0
"304",0,0
"305",7,0
"306",27,0
"307",4,0
"308",0,0
"309",4,0
"310",0,0
"311",0,0
"312",0,0
"313",1432,0
"314",0,0
"315",1,0
"316",0,0
"317",0,0
"318",0,0
"319",27,0
"320",0,0
"321",0,0
"322",46,0
"323",0,0
"324",0,0
"325",0,0
"326",1759,0
"327",2222,0
"328",1148,0
"329",0,0
"330",0,0
"331",2074,0
"332",1,0
"333",0,0
"334",2,0
"335",0,0
"336",1156,0
"337",1422,0
"338",541,0
"339",0,0
"340",5,0
"341",0,0
"342",0,0
"343",541,0
"344",0,0
"345",7,0
"346",1645,0
"347",10,0
"348",1923,0
"349",0,0
"350",0,0
"351",0,0
"352",0,0
"353",0,0
"354",2,0
"355",0,0
"356",1,0
"357",0,0
"358",2,0
"359",1156,0
"360",0,0
"361",0,0
"362",0,0
"363",0,0
"364",232,0
"365",6,0
"366",0,0
"367",0,0
"368",7,0
"369",14,0
"370",0,0
"371",1156,0
"372",232,0
"373",880,0
"374",1,0
"375",0,0
"376",0,0
"377",26,0
"378",1,0
"379",0,0
"380",0,0
"381",8,0
"382",0,0
"383",217,0
"384",6,0
"385",0,0
"386",0,0
"387",5,0
"388",5,0
"389",0,0
"390",2222,0
"391",0,0
"392",6,0
"393",8,0
"394",9,0
"395",7,0
"396",0,0
"397",0,0
"398",0,0
"399",31,0
"400",0,0
"401",0,0
"402",664,0
"403",0,0
"404",27,0
"405",46,0
"406",880,0
"407",1,0
"408",94,0
"409",0,0
"410",0,0
"411",1,0
"412",0,0
"413",7,0
"414",0,0
"415",0,0
"416",0,0
"417",2,0
"418",0,0
"419",0,0
"420",2298,0
"421",0,0
"422",0,0
"423",0,0
"424",93,0
"425",0,0
"426",493,0
"427",5,0
"428",0,0
"429",1156,0
"430",2,0
"431",541,0
"432",0,0
"433",44,0
"434",0,0
"435",1645,0
"436",7,0
"437",821,0
"438",0,0
"439",0,0
"440",0,0
"441",0,0
"442",41,0
"443",0,0
"444",664,0
"445",0,0
"446",0,0
"447",232,0
"448",1645,0
"449",790,0
"450",3,0
"451",1432,0
"452",0,0
"453",0,0
"454",0,0
"455",0,0
"456",0,0
"457",23,0
"458",0,0
"459",664,0
"460",0,0
"461",0,0
"462",27,0
"463",7,0
"464",7,0
"465",0,0
"466",0,0
"467",0,0
"468",0,0
"469",0,0
"470",13,0
"471",27,0
"472",1645,0
"473",31,0
"474",0,0
"475",1,0
"476",0,0
"477",0,0
"478",0,0
"479",7,0
"480",2417,0
"481",0,0
"482",0,0
"483",0,0
"484",43,0
"485",1,0
"486",0,0
"487",0,0
"488",0,0
"489",25,0
"490",0,0
"491",0,0
"492",1,0
"493",0,0
"494",1,0
"495",0,0
"496",7,0
"497",1,0
"498",2,0
"499",0,0
"500",3,0
"501",0,0
"502",0,0
"503",0,0
"504",0,0
"505",5,0
"506",0,0
"507",0,0
"508",0,0
"509",7,0
"510",7,0
"511",0,0
"512",6,0
"513",93,0
"514",3,0
"515",0,0
"516",27,0
"517",7,0
"518",0,0
"519",0,0
"520",0,0
"521",4,0
"522",0,0
"523",0,0
"524",0,0
"525",0,0
"526",0,0
"527",1,0
"528",0,0
"529",0,0
"530",2,0
"531",1645,0
"532",2074,0
"533",0,0
"534",0,0
"535",1148,0
"536",0,0
"537",0,0
"538",0,0
"539",7,0
"540",0,0
"541",89,0
"542",1161,0
"543",302,0
"544",0,0
"545",0,0
"546",0,0
"547",3,0
"548",0,0
"549",0,0
"550",0,0
"551",95,0
"552",0,0
"553",821,0
"554",0,0
"555",0,0
"556",0,0
"557",12,0
"558",0,0
"559",0,0
"560",12,0
"561",0,0
