"","NumDiffGenes","Actual"
"1",2,37
"2",1,37
"3",4,37
"4",34,37
"5",6,37
"6",0,37
"7",23,37
"8",2,37
"9",1,37
"10",1,37
"11",1,37
"12",32,37
"13",2,37
"14",2,37
"15",37,37
"16",18,37
"17",3,37
"18",2,37
"19",0,37
"20",6,37
"21",0,37
"22",1,37
"23",48,37
"24",3,37
"25",21,37
"26",41,37
"27",0,37
"28",1739,37
"29",4,37
"30",0,37
"31",1,37
"32",0,37
"33",23,37
"34",0,37
"35",1,37
"36",844,37
"37",0,37
"38",44,37
"39",10,37
"40",4,37
"41",0,37
"42",43,37
"43",3,37
"44",13,37
"45",0,37
"46",95,37
"47",19,37
"48",13,37
"49",68,37
"50",22,37
"51",34,37
"52",29,37
"53",4,37
"54",1,37
"55",1,37
"56",48,37
"57",493,37
"58",1,37
"59",3,37
"60",4,37
"61",29,37
"62",2,37
"63",2,37
"64",1542,37
"65",18,37
"66",34,37
"67",2,37
"68",52,37
"69",1,37
"70",9,37
"71",68,37
"72",32,37
"73",2,37
"74",2,37
"75",0,37
"76",4,37
"77",1,37
"78",1,37
"79",3822,37
"80",4,37
"81",23,37
"82",18,37
"83",5,37
"84",305,37
"85",0,37
"86",1,37
"87",34,37
"88",1,37
"89",1,37
"90",1,37
"91",1,37
"92",61,37
"93",2,37
"94",1,37
"95",1,37
"96",2,37
"97",2,37
"98",0,37
"99",48,37
"100",0,37
"101",4,37
"102",3,37
"103",988,37
"104",6,37
"105",37,37
"106",0,37
"107",1739,37
"108",0,37
"109",35,37
"110",0,37
"111",62,37
"112",0,37
"113",23,37
"114",83,37
"115",68,37
"116",2,37
"117",1,37
"118",1,37
"119",10,37
"120",1,37
"121",3,37
"122",27,37
"123",145,37
"124",2,37
"125",1,37
"126",1,37
"127",122,37
"128",62,37
"129",2,37
"130",35,37
"131",2,37
"132",4,37
"133",39,37
"134",37,37
"135",2,37
"136",1,37
"137",0,37
"138",3,37
"139",1,37
"140",20,37
"141",3,37
"142",2,37
"143",0,37
"144",11,37
"145",18,37
"146",3,37
"147",122,37
"148",1,37
"149",3,37
"150",0,37
"151",1,37
"152",20,37
"153",35,37
"154",1,37
"155",18,37
"156",1,37
"157",26,37
"158",11,37
"159",3,37
"160",40,37
"161",83,37
"162",26,37
"163",11,37
"164",53,37
"165",1,37
"166",6,37
"167",4,37
"168",1,37
"169",1,37
"170",8,37
"171",2,37
"172",20,37
"173",68,37
"174",3,37
"175",0,37
"176",37,37
"177",20,37
"178",1,37
"179",1,37
"180",22,37
"181",6,37
"182",2,37
"183",3,37
"184",2,37
"185",124,37
"186",1,37
"187",2,37
"188",0,37
"189",1,37
"190",1,37
"191",0,37
"192",40,37
"193",19,37
"194",5,37
"195",62,37
"196",22,37
"197",2,37
"198",5,37
"199",11,37
"200",2,37
"201",4,37
"202",0,37
"203",21,37
"204",6,37
"205",844,37
"206",1,37
"207",2,37
"208",1,37
"209",145,37
"210",2,37
"211",1,37
"212",11,37
"213",0,37
"214",1,37
"215",3,37
"216",25,37
"217",0,37
"218",4,37
"219",21,37
"220",62,37
"221",2,37
"222",6,37
"223",0,37
"224",1,37
"225",37,37
"226",3,37
"227",62,37
"228",884,37
"229",0,37
"230",31,37
"231",1,37
"232",3,37
"233",20,37
"234",0,37
"235",49,37
"236",29,37
"237",2,37
"238",43,37
"239",1,37
"240",35,37
"241",3,37
"242",122,37
"243",1739,37
"244",1,37
"245",68,37
"246",12,37
"247",28,37
"248",305,37
"249",2,37
"250",11,37
"251",61,37
"252",10,37
"253",257,37
"254",11,37
"255",2,37
"256",2,37
"257",2,37
"258",4,37
"259",4,37
"260",2,37
"261",77,37
"262",2,37
"263",16,37
"264",6,37
"265",0,37
"266",19,37
"267",1,37
"268",20,37
"269",27,37
"270",0,37
"271",1,37
"272",0,37
"273",44,37
"274",22,37
"275",1,37
"276",5,37
"277",51,37
"278",0,37
"279",2,37
"280",34,37
"281",54,37
"282",3,37
"283",23,37
"284",22,37
"285",1,37
"286",988,37
"287",884,37
"288",1,37
"289",3,37
"290",3,37
"291",4,37
"292",257,37
"293",2,37
"294",35,37
"295",41,37
"296",2,37
"297",28,37
"298",2,37
"299",129,37
"300",4,37
"301",19,37
"302",6,37
"303",1,37
"304",657,37
"305",62,37
"306",24,37
"307",3,37
"308",2,37
"309",28,37
"310",20,37
"311",8,37
"312",3,37
"313",68,37
"314",2,37
"315",22,37
"316",0,37
"317",8,37
"318",5,37
"319",6,37
"320",2,37
"321",91,37
"322",34,37
"323",4,37
"324",18,37
"325",1,37
"326",1,37
"327",24,37
"328",0,37
"329",2,37
"330",305,37
"331",1,37
"332",133,37
"333",3,37
"334",22,37
"335",1,37
"336",0,37
"337",1,37
"338",208,37
"339",0,37
"340",6,37
"341",2,37
"342",15,37
"343",25,37
"344",1,37
"345",42,37
"346",8,37
"347",2,37
"348",66,37
"349",1,37
"350",2,37
"351",2,37
"352",32,37
"353",1,37
"354",11,37
"355",37,37
"356",27,37
"357",22,37
"358",0,37
"359",0,37
"360",23,37
"361",2,37
"362",3,37
"363",39,37
"364",2,37
"365",34,37
"366",1,37
"367",2,37
"368",0,37
"369",1,37
"370",18,37
"371",1,37
"372",3,37
"373",28,37
"374",52,37
"375",2,37
"376",6,37
"377",657,37
"378",2,37
"379",25,37
"380",4,37
"381",1,37
"382",61,37
"383",3,37
"384",18,37
"385",33,37
"386",37,37
"387",6,37
"388",15,37
"389",35,37
"390",5,37
"391",33,37
"392",0,37
"393",22,37
"394",54,37
"395",48,37
"396",3,37
"397",33,37
"398",2,37
"399",68,37
"400",91,37
"401",1,37
"402",1,37
