"","NumDiffGenes","Actual"
"907",1420,0
"908",11,0
"909",4,0
"910",2,0
"911",0,0
"912",44,0
"913",5,0
"914",10,0
"915",5,0
"916",3669,0
"917",62,0
"918",731,0
"919",10,0
"920",0,0
"921",191,0
"922",182,0
"923",615,0
"924",1230,0
"925",2,0
"926",9,0
"927",0,0
"928",1451,0
"929",17,0
"930",20,0
"931",0,0
"932",44,0
"933",704,0
"934",0,0
"935",5,0
"936",491,0
"937",0,0
"938",88,0
"939",1230,0
"940",139,0
"941",3,0
"942",0,0
"943",3,0
"944",215,0
"945",7,0
"946",629,0
"947",0,0
"948",6,0
"949",1,0
"950",38,0
"951",44,0
"952",0,0
"953",22,0
"954",466,0
"955",191,0
"956",6,0
"957",271,0
"958",39,0
"959",0,0
"960",971,0
"961",2078,0
"962",47,0
"963",147,0
"964",6,0
"965",7,0
"966",6,0
"967",44,0
"968",40,0
"969",4,0
"970",0,0
"971",177,0
"972",50,0
"973",0,0
"974",742,0
"975",180,0
"976",22,0
"977",971,0
"978",7,0
"979",182,0
"980",177,0
"981",18,0
"982",7,0
"983",40,0
"984",99,0
"985",209,0
"986",1,0
"987",10,0
"988",215,0
"989",163,0
"990",37,0
"991",84,0
"992",1420,0
"993",99,0
"994",9,0
"995",100,0
"996",1,0
"997",5,0
"998",3669,0
"999",5,0
"1000",28,0
