"","NumDiffGenes","Actual"
"292",3,7
"293",0,7
"294",15,7
"295",0,7
"296",7,7
"297",0,7
"298",2,7
"299",1842,7
"300",0,7
"301",0,7
"302",0,7
"303",1,7
"304",13,7
"305",0,7
"306",138,7
"307",0,7
"308",1857,7
"309",1,7
"310",75,7
"311",0,7
"312",2,7
"313",0,7
"314",75,7
"315",0,7
"316",0,7
"317",0,7
"318",1369,7
"319",2013,7
"320",1247,7
"321",1,7
"322",1,7
"323",0,7
"324",38,7
"325",0,7
"326",0,7
"327",13,7
"328",0,7
"329",3,7
"330",6,7
"331",1,7
"332",0,7
"333",2,7
"334",1,7
"335",0,7
"336",0,7
"337",0,7
"338",7,7
"339",0,7
"340",1399,7
"341",0,7
"342",276,7
"343",2,7
"344",28,7
"345",15,7
"346",1122,7
"347",0,7
"348",3,7
"349",0,7
"350",2,7
"351",0,7
"352",1,7
"353",0,7
"354",21,7
"355",272,7
"356",7,7
"357",1,7
"358",0,7
"359",0,7
"360",7,7
"361",0,7
"362",0,7
"363",11,7
"364",0,7
"365",0,7
"366",2417,7
"367",1,7
"368",0,7
"369",0,7
"370",0,7
"371",712,7
"372",0,7
"373",0,7
"374",0,7
"375",0,7
"376",7,7
"377",272,7
"378",0,7
"379",1533,7
"380",0,7
"381",0,7
"382",1,7
"383",0,7
"384",48,7
"385",0,7
"386",0,7
"387",0,7
"388",1,7
"389",7,7
"390",0,7
"391",1,7
"392",5,7
"393",0,7
"394",1818,7
"395",0,7
"396",0,7
"397",0,7
"398",8,7
"399",12,7
"400",0,7
"401",0,7
"402",2384,7
"403",1,7
"404",0,7
"405",3,7
"406",2417,7
"407",276,7
"408",702,7
"409",15,7
"410",1,7
"411",75,7
"412",0,7
"413",2930,7
"414",817,7
"415",0,7
"416",2,7
"417",0,7
"418",13,7
"419",1307,7
"420",75,7
"421",1,7
"422",0,7
"423",77,7
"424",1,7
"425",0,7
"426",0,7
"427",0,7
"428",0,7
"429",817,7
"430",0,7
"431",8,7
"432",1122,7
"433",1,7
"434",817,7
"435",0,7
"436",13,7
"437",1647,7
"438",0,7
"439",2641,7
"440",322,7
"441",1,7
"442",1,7
"443",1,7
"444",1117,7
"445",327,7
"446",2,7
"447",1,7
"448",1399,7
"449",1,7
"450",15,7
"451",702,7
"452",7,7
"453",8,7
"454",0,7
"455",0,7
"456",2930,7
"457",0,7
"458",0,7
"459",0,7
"460",1369,7
"461",7,7
"462",5,7
"463",1,7
"464",77,7
"465",1,7
"466",0,7
"467",0,7
"468",1349,7
"469",75,7
"470",0,7
"471",15,7
"472",1,7
"473",594,7
"474",0,7
"475",13,7
"476",0,7
"477",75,7
"478",9,7
"479",0,7
"480",0,7
"481",3,7
"482",1,7
"483",1349,7
"484",1,7
"485",0,7
"486",38,7
"487",13,7
"488",0,7
"489",2641,7
"490",0,7
"491",1,7
"492",1,7
"493",3,7
"494",15,7
"495",1,7
"496",241,7
"497",0,7
"498",0,7
"499",0,7
"500",0,7
"501",0,7
"502",13,7
"503",0,7
"504",0,7
"505",3,7
"506",2,7
"507",0,7
"508",7,7
"509",0,7
"510",0,7
"511",0,7
"512",1,7
"513",1,7
"514",0,7
"515",241,7
"516",0,7
"517",0,7
"518",0,7
"519",2417,7
"520",0,7
"521",0,7
"522",327,7
"523",1,7
"524",3,7
"525",0,7
"526",2,7
"527",0,7
"528",28,7
"529",0,7
"530",2,7
"531",1,7
"532",0,7
"533",0,7
"534",3,7
"535",3,7
