"","NumDiffGenes","Actual"
"444",19,121
"445",6,121
"446",1508,121
"447",161,121
"448",78,121
"449",38,121
"450",462,121
"451",303,121
"452",90,121
"453",15,121
"454",3,121
"455",147,121
"456",95,121
"457",450,121
"458",85,121
"459",0,121
"460",22,121
"461",0,121
"462",6,121
"463",0,121
"464",582,121
"465",127,121
"466",2,121
"467",109,121
"468",33,121
"469",1240,121
"470",132,121
"471",460,121
"472",3,121
"473",1231,121
"474",138,121
"475",582,121
"476",1383,121
"477",1623,121
"478",12,121
"479",2828,121
"480",3005,121
"481",14,121
"482",153,121
"483",0,121
"484",1800,121
"485",4,121
"486",0,121
"487",2133,121
"488",853,121
"489",153,121
"490",1,121
"491",1119,121
"492",88,121
"493",38,121
"494",22,121
"495",3,121
"496",12,121
"497",2469,121
"498",2567,121
"499",1649,121
"500",10,121
"501",79,121
"502",2353,121
"503",122,121
"504",586,121
"505",2974,121
"506",2,121
"507",132,121
"508",96,121
"509",63,121
"510",121,121
"511",371,121
"512",151,121
"513",1986,121
"514",3,121
"515",2,121
"516",1419,121
"517",65,121
"518",1377,121
"519",87,121
"520",1800,121
"521",193,121
"522",22,121
"523",14,121
"524",226,121
"525",46,121
"526",0,121
"527",2189,121
"528",8,121
"529",1,121
"530",850,121
"531",36,121
"532",303,121
"533",248,121
"534",2768,121
"535",2469,121
"536",6,121
"537",79,121
"538",268,121
"539",1742,121
"540",2,121
"541",1,121
"542",2,121
"543",2,121
"544",76,121
"545",19,121
"546",46,121
"547",1800,121
"548",2,121
"549",419,121
"550",2189,121
"551",54,121
"552",0,121
"553",226,121
"554",586,121
"555",3,121
"556",2508,121
"557",38,121
"558",15,121
"559",22,121
"560",78,121
"561",2,121
"562",1,121
"563",105,121
"564",25,121
"565",107,121
"566",362,121
"567",248,121
"568",490,121
"569",101,121
"570",549,121
"571",582,121
"572",77,121
"573",1012,121
"574",1,121
"575",1800,121
"576",1377,121
"577",563,121
"578",3423,121
"579",2,121
"580",1800,121
"581",6,121
"582",5,121
"583",985,121
"584",12,121
"585",12,121
"586",440,121
"587",2567,121
"588",122,121
"589",7,121
"590",2723,121
"591",6,121
"592",3,121
"593",1623,121
"594",38,121
"595",54,121
"596",0,121
"597",134,121
"598",457,121
"599",3,121
"600",116,121
"601",1,121
"602",22,121
"603",59,121
"604",397,121
"605",14,121
"606",299,121
"607",96,121
"608",17,121
"609",79,121
"610",1119,121
"611",79,121
"612",91,121
"613",1,121
"614",79,121
"615",193,121
"616",4,121
"617",299,121
"618",3,121
"619",43,121
"620",2133,121
"621",100,121
"622",0,121
"623",66,121
"624",2,121
"625",25,121
"626",48,121
"627",1,121
"628",3,121
"629",40,121
"630",0,121
"631",582,121
"632",3,121
"633",10,121
"634",176,121
"635",121,121
"636",176,121
"637",97,121
"638",54,121
"639",457,121
"640",151,121
"641",3,121
"642",34,121
"643",116,121
"644",33,121
"645",2189,121
"646",248,121
"647",6,121
"648",1,121
"649",32,121
"650",1593,121
"651",20,121
"652",54,121
"653",153,121
"654",419,121
"655",498,121
"656",586,121
"657",1,121
"658",3,121
"659",2,121
"660",12,121
"661",10,121
"662",17,121
"663",2,121
"664",303,121
"665",53,121
"666",2768,121
"667",14,121
"668",853,121
"669",0,121
"670",0,121
"671",5,121
"672",490,121
"673",2,121
"674",53,121
"675",2723,121
"676",299,121
"677",397,121
"678",193,121
"679",1104,121
"680",243,121
"681",109,121
"682",3,121
"683",117,121
"684",1,121
"685",138,121
"686",360,121
"687",167,121
"688",582,121
"689",419,121
"690",10,121
"691",85,121
"692",3,121
"693",6,121
"694",46,121
"695",78,121
"696",2567,121
"697",46,121
"698",1719,121
"699",3423,121
"700",84,121
"701",116,121
"702",3423,121
"703",40,121
"704",19,121
"705",22,121
"706",118,121
"707",3,121
"708",582,121
"709",1,121
"710",63,121
"711",1508,121
"712",1,121
"713",7,121
"714",22,121
"715",22,121
"716",2,121
"717",2,121
"718",2469,121
"719",105,121
"720",4,121
"721",3,121
"722",248,121
"723",33,121
"724",1315,121
"725",3,121
"726",2723,121
"727",10,121
"728",87,121
"729",4,121
"730",1005,121
"731",97,121
"732",11,121
"733",586,121
"734",1,121
"735",60,121
"736",14,121
"737",15,121
"738",0,121
"739",1508,121
"740",38,121
"741",41,121
"742",79,121
"743",1,121
"744",2469,121
"745",1986,121
"746",127,121
"747",0,121
"748",3005,121
"749",3,121
"750",0,121
"751",81,121
"752",85,121
"753",118,121
"754",1,121
"755",6,121
"756",1,121
"757",4,121
"758",3,121
"759",1623,121
"760",90,121
"761",1593,121
"762",95,121
"763",2,121
"764",1800,121
"765",0,121
"766",153,121
"767",1419,121
"768",3,121
"769",1649,121
"770",4,121
"771",1003,121
"772",15,121
"773",19,121
"774",1800,121
"775",1493,121
"776",2189,121
"777",17,121
"778",121,121
"779",2133,121
"780",1,121
"781",2,121
"782",1,121
"783",1493,121
"784",2508,121
"785",2567,121
"786",1012,121
"787",79,121
"788",96,121
"789",176,121
"790",95,121
"791",900,121
"792",4,121
"793",236,121
"794",1613,121
"795",2,121
"796",56,121
"797",10,121
"798",61,121
"799",2,121
"800",694,121
"801",38,121
"802",65,121
"803",303,121
"804",1613,121
"805",6,121
"806",158,121
"807",1,121
"808",5,121
"809",117,121
"810",12,121
"811",1383,121
"812",147,121
"813",2989,121
"814",1,121
"815",0,121
"816",2260,121
"817",1419,121
"818",23,121
"819",22,121
"820",1742,121
"821",2828,121
"822",101,121
"823",40,121
"824",87,121
"825",19,121
"826",79,121
"827",193,121
"828",22,121
"829",14,121
"830",41,121
"831",20,121
"832",7,121
"833",0,121
"834",1,121
"835",64,121
"836",248,121
"837",1119,121
"838",1,121
"839",21,121
"840",125,121
"841",5,121
"842",1,121
"843",122,121
"844",48,121
"845",460,121
"846",8,121
"847",33,121
"848",33,121
"849",0,121
"850",122,121
"851",281,121
"852",460,121
"853",3005,121
"854",7,121
"855",118,121
"856",41,121
"857",2811,121
"858",1383,121
"859",3423,121
"860",121,121
"861",33,121
"862",440,121
"863",17,121
"864",5,121
"865",5,121
"866",41,121
"867",79,121
"868",4,121
"869",0,121
"870",2974,121
"871",12,121
"872",198,121
"873",490,121
"874",153,121
"875",69,121
"876",0,121
"877",4,121
"878",582,121
"879",853,121
"880",3,121
"881",1,121
"882",85,121
"883",79,121
"884",2,121
"885",147,121
"886",38,121
"887",2508,121
"888",38,121
"889",2,121
"890",70,121
"891",535,121
"892",22,121
"893",91,121
"894",64,121
"895",313,121
"896",1,121
"897",167,121
"898",43,121
"899",549,121
"900",0,121
"901",248,121
"902",46,121
"903",21,121
"904",132,121
"905",11,121
"906",2,121
"907",2,121
"908",120,121
"909",0,121
"910",114,121
"911",96,121
"912",850,121
"913",7,121
"914",1986,121
"915",158,121
"916",549,121
"917",1742,121
"918",0,121
"919",118,121
"920",2989,121
"921",17,121
"922",3,121
"923",91,121
"924",96,121
"925",0,121
"926",0,121
"927",3,121
"928",1,121
"929",87,121
"930",64,121
"931",547,121
"932",36,121
"933",2,121
"934",3,121
"935",1003,121
"936",1,121
"937",3,121
"938",268,121
"939",38,121
"940",101,121
"941",0,121
"942",1,121
"943",97,121
"944",4,121
"945",76,121
"946",0,121
"947",121,121
"948",0,121
"949",2,121
"950",69,121
"951",2260,121
"952",236,121
"953",15,121
"954",167,121
"955",38,121
"956",419,121
"957",11,121
"958",457,121
"959",22,121
"960",0,121
"961",549,121
"962",362,121
"963",12,121
"964",43,121
"965",1315,121
"966",268,121
"967",1623,121
"968",5,121
"969",2,121
"970",158,121
"971",153,121
"972",61,121
"973",490,121
"974",76,121
"975",3,121
"976",8,121
"977",457,121
"978",76,121
"979",198,121
"980",1,121
"981",460,121
"982",1719,121
"983",23,121
"984",900,121
"985",38,121
"986",107,121
"987",65,121
"988",14,121
"989",167,121
"990",1719,121
"991",0,121
"992",76,121
"993",2133,121
"994",1119,121
"995",582,121
"996",397,121
"997",48,121
"998",1742,121
"999",158,121
"1000",101,121
