"","NumDiffGenes","Actual"
"1",3318,151
"2",0,151
"3",803,151
"4",0,151
"5",0,151
"6",553,151
"7",151,151
"8",760,151
"9",760,151
"10",553,151
"11",64,151
"12",32,151
"13",1013,151
"14",3,151
"15",38,151
"16",90,151
"17",201,151
"18",146,151
"19",788,151
"20",29,151
"21",4661,151
"22",427,151
"23",1558,151
"24",0,151
"25",0,151
"26",755,151
"27",575,151
"28",43,151
"29",941,151
"30",90,151
"31",1145,151
"32",1100,151
"33",38,151
"34",0,151
"35",863,151
"36",419,151
"37",3,151
"38",0,151
"39",1861,151
"40",1,151
"41",46,151
"42",1289,151
"43",1159,151
"44",691,151
"45",4128,151
"46",0,151
"47",11,151
"48",1274,151
"49",89,151
"50",12,151
"51",794,151
"52",1075,151
"53",3131,151
"54",17,151
"55",4128,151
"56",513,151
"57",434,151
"58",576,151
"59",0,151
"60",0,151
"61",1448,151
"62",61,151
"63",1173,151
"64",201,151
"65",0,151
"66",241,151
"67",50,151
"68",1011,151
"69",3318,151
"70",51,151
"71",0,151
"72",2,151
"73",3,151
"74",794,151
"75",0,151
"76",4,151
"77",0,151
"78",61,151
"79",30,151
"80",0,151
"81",76,151
"82",459,151
"83",567,151
"84",1159,151
"85",33,151
"86",0,151
"87",114,151
"88",3,151
"89",19,151
"90",50,151
"91",2788,151
"92",549,151
"93",0,151
"94",2775,151
"95",107,151
"96",0,151
"97",1,151
"98",0,151
"99",1824,151
"100",169,151
"101",0,151
"102",1872,151
"103",0,151
"104",202,151
"105",76,151
"106",146,151
"107",3131,151
"108",181,151
"109",147,151
"110",114,151
"111",90,151
"112",2805,151
"113",50,151
"114",151,151
"115",812,151
"116",0,151
"117",2894,151
"118",0,151
"119",2761,151
"120",0,151
"121",16,151
"122",459,151
"123",126,151
"124",4,151
"125",2455,151
"126",0,151
"127",29,151
"128",96,151
"129",38,151
"130",803,151
"131",13,151
"132",3318,151
"133",813,151
"134",100,151
"135",120,151
"136",1,151
"137",32,151
"138",113,151
"139",157,151
"140",3124,151
"141",12,151
"142",1448,151
"143",427,151
"144",1824,151
"145",794,151
"146",202,151
"147",169,151
"148",86,151
"149",0,151
"150",1100,151
"151",1507,151
"152",17,151
"153",813,151
"154",60,151
"155",0,151
"156",5,151
"157",1100,151
"158",1872,151
"159",813,151
"160",0,151
"161",0,151
"162",659,151
"163",0,151
"164",3124,151
"165",103,151
"166",0,151
"167",96,151
"168",553,151
"169",109,151
"170",0,151
"171",3,151
"172",0,151
"173",140,151
"174",1245,151
"175",76,151
"176",0,151
"177",90,151
"178",89,151
"179",4,151
"180",65,151
"181",164,151
"182",939,151
"183",1013,151
"184",5,151
"185",64,151
"186",3131,151
"187",140,151
"188",86,151
"189",201,151
"190",46,151
"191",434,151
"192",1013,151
"193",8,151
"194",69,151
"195",117,151
"196",691,151
"197",720,151
"198",0,151
"199",2775,151
"200",147,151
"201",89,151
"202",3318,151
"203",157,151
"204",3,151
"205",174,151
"206",133,151
"207",205,151
"208",163,151
"209",14,151
"210",1872,151
"211",112,151
"212",13,151
"213",894,151
"214",676,151
"215",71,151
"216",794,151
"217",1448,151
"218",117,151
"219",659,151
"220",1105,151
"221",4661,151
"222",0,151
"223",1105,151
"224",941,151
"225",436,151
"226",165,151
"227",61,151
"228",1801,151
"229",0,151
"230",1159,151
"231",3318,151
"232",941,151
"233",51,151
"234",912,151
"235",17,151
"236",58,151
"237",725,151
"238",2,151
"239",1872,151
"240",19,151
"241",19,151
"242",434,151
"243",0,151
"244",575,151
"245",0,151
"246",32,151
"247",0,151
"248",5,151
"249",0,151
"250",11,151
"251",113,151
"252",0,151
"253",0,151
"254",659,151
"255",50,151
"256",79,151
"257",69,151
"258",1861,151
"259",2788,151
"260",3,151
"261",1,151
"262",205,151
"263",120,151
"264",0,151
"265",553,151
"266",1245,151
"267",0,151
"268",455,151
"269",575,151
"270",1307,151
"271",146,151
"272",1448,151
"273",89,151
"274",575,151
"275",140,151
"276",32,151
"277",813,151
"278",0,151
"279",2744,151
"280",295,151
"281",1,151
"282",549,151
"283",720,151
"284",1558,151
"285",120,151
"286",174,151
"287",0,151
"288",181,151
"289",1,151
"290",112,151
"291",0,151
"292",13,151
"293",118,151
"294",0,151
"295",1507,151
"296",416,151
"297",35,151
"298",0,151
"299",89,151
"300",151,151
"301",1,151
"302",201,151
"303",47,151
"304",26,151
"305",2,151
"306",89,151
"307",23,151
"308",0,151
"309",201,151
"310",416,151
"311",96,151
"312",202,151
"313",2378,151
"314",0,151
"315",43,151
"316",3,151
"317",0,151
"318",50,151
"319",13,151
"320",32,151
"321",676,151
"322",51,151
"323",4,151
"324",812,151
"325",2455,151
"326",205,151
"327",1289,151
"328",2894,151
"329",0,151
"330",163,151
"331",676,151
"332",109,151
"333",0,151
"334",32,151
