"","NumDiffGenes","Actual"
"1",18,105
"2",2,105
"3",2,105
"4",107,105
"5",1,105
"6",588,105
"7",11,105
"8",47,105
"9",0,105
"10",1,105
"11",69,105
"12",77,105
"13",9,105
"14",95,105
"15",4,105
"16",24,105
"17",11,105
"18",6,105
"19",68,105
"20",4,105
"21",432,105
"22",1,105
"23",10,105
"24",1,105
"25",1077,105
"26",1077,105
"27",1,105
"28",21,105
"29",3,105
"30",257,105
"31",757,105
"32",4,105
"33",18,105
"34",877,105
"35",100,105
"36",15,105
"37",689,105
"38",53,105
"39",365,105
"40",30,105
"41",897,105
"42",47,105
"43",0,105
"44",99,105
"45",6,105
"46",6,105
"47",5,105
"48",3,105
"49",40,105
"50",166,105
"51",21,105
"52",10,105
"53",4,105
"54",100,105
"55",304,105
"56",193,105
"57",77,105
"58",166,105
"59",762,105
"60",248,105
"61",0,105
"62",0,105
"63",69,105
"64",47,105
"65",6,105
"66",21,105
"67",1,105
"68",6,105
"69",1,105
"70",6,105
"71",3,105
"72",11,105
"73",191,105
"74",7,105
"75",11,105
"76",2,105
"77",663,105
"78",4,105
"79",193,105
"80",3,105
"81",1077,105
"82",18,105
"83",9,105
"84",365,105
"85",39,105
"86",5,105
"87",1,105
"88",5,105
"89",22,105
"90",63,105
"91",221,105
"92",24,105
"93",257,105
"94",3,105
"95",100,105
"96",22,105
"97",79,105
"98",314,105
"99",36,105
"100",64,105
"101",1,105
"102",10,105
"103",365,105
"104",7,105
"105",1,105
"106",10,105
"107",941,105
"108",13,105
"109",1,105
"110",77,105
"111",304,105
"112",941,105
"113",69,105
"114",77,105
"115",8,105
"116",35,105
"117",52,105
"118",11,105
"119",0,105
"120",53,105
"121",51,105
"122",39,105
"123",1077,105
"124",89,105
"125",66,105
"126",3,105
"127",16,105
"128",11,105
"129",24,105
"130",47,105
"131",53,105
"132",75,105
"133",584,105
"134",79,105
"135",22,105
"136",53,105
"137",95,105
"138",77,105
"139",39,105
"140",608,105
"141",757,105
"142",0,105
"143",304,105
"144",454,105
"145",77,105
"146",3,105
"147",6,105
"148",3,105
"149",67,105
"150",221,105
"151",608,105
"152",8,105
"153",6,105
"154",15,105
"155",208,105
"156",161,105
"157",7,105
"158",21,105
"159",89,105
"160",51,105
"161",39,105
"162",0,105
"163",21,105
"164",393,105
"165",24,105
"166",654,105
"167",1,105
"168",56,105
"169",46,105
"170",11,105
"171",68,105
"172",854,105
"173",0,105
"174",201,105
"175",16,105
"176",10,105
"177",10,105
"178",265,105
"179",11,105
"180",68,105
"181",29,105
"182",29,105
"183",165,105
"184",65,105
"185",454,105
"186",1,105
"187",6,105
"188",46,105
"189",0,105
"190",79,105
"191",72,105
"192",56,105
"193",584,105
"194",42,105
"195",10,105
"196",221,105
"197",105,105
"198",25,105
"199",0,105
"200",21,105
"201",1,105
"202",100,105
"203",5,105
"204",139,105
"205",100,105
"206",18,105
"207",77,105
"208",5,105
"209",14,105
"210",77,105
"211",1,105
"212",26,105
"213",1,105
"214",7,105
"215",3,105
"216",7,105
