"","NumDiffGenes","Actual"
"1",1682,462
"2",196,462
"3",222,462
"4",713,462
"5",406,462
"6",252,462
"7",327,462
"8",203,462
"9",188,462
"10",717,462
"11",193,462
"12",2333,462
"13",132,462
"14",314,462
"15",97,462
"16",208,462
"17",287,462
"18",60,462
"19",295,462
"20",184,462
"21",691,462
"22",870,462
"23",91,462
"24",161,462
"25",166,462
"26",270,462
"27",298,462
"28",409,462
"29",482,462
"30",155,462
"31",1444,462
"32",113,462
"33",149,462
"34",951,462
"35",270,462
"36",872,462
"37",378,462
"38",111,462
"39",803,462
"40",151,462
"41",267,462
"42",69,462
"43",653,462
"44",361,462
"45",1070,462
"46",1208,462
"47",588,462
"48",906,462
"49",154,462
"50",1370,462
"51",184,462
"52",361,462
"53",872,462
"54",192,462
"55",717,462
"56",1208,462
"57",1161,462
"58",155,462
"59",1161,462
"60",160,462
"61",406,462
"62",974,462
"63",168,462
"64",671,462
"65",221,462
"66",673,462
"67",132,462
"68",1093,462
"69",950,462
"70",145,462
"71",1073,462
"72",310,462
"73",896,462
"74",1370,462
"75",126,462
"76",151,462
"77",145,462
"78",165,462
"79",683,462
"80",1290,462
"81",188,462
"82",188,462
"83",1247,462
"84",352,462
"85",219,462
"86",87,462
"87",608,462
"88",155,462
"89",148,462
"90",116,462
"91",896,462
"92",155,462
"93",1652,462
"94",950,462
"95",126,462
"96",375,462
"97",240,462
"98",588,462
"99",126,462
"100",838,462
"101",1652,462
"102",151,462
"103",158,462
"104",2614,462
"105",195,462
"106",1444,462
"107",1652,462
"108",287,462
"109",145,462
"110",122,462
"111",119,462
"112",165,462
"113",111,462
"114",347,462
"115",310,462
"116",564,462
"117",2333,462
"118",103,462
"119",324,462
"120",153,462
"121",69,462
"122",608,462
"123",221,462
"124",116,462
"125",222,462
"126",1530,462
"127",145,462
"128",349,462
"129",1033,462
"130",713,462
"131",87,462
"132",221,462
"133",950,462
"134",375,462
"135",250,462
"136",168,462
"137",146,462
"138",310,462
"139",197,462
"140",876,462
"141",310,462
"142",146,462
"143",181,462
"144",126,462
"145",200,462
"146",950,462
"147",346,462
"148",1112,462
"149",872,462
"150",822,462
"151",91,462
"152",135,462
"153",482,462
"154",276,462
"155",225,462
"156",951,462
"157",181,462
"158",221,462
"159",181,462
"160",171,462
"161",239,462
"162",348,462
"163",1712,462
"164",564,462
"165",200,462
"166",146,462
"167",1712,462
"168",561,462
"169",310,462
"170",876,462
"171",1336,462
"172",896,462
"173",1705,462
"174",250,462
"175",260,462
"176",91,462
"177",569,462
"178",874,462
"179",106,462
"180",275,462
"181",145,462
"182",541,462
"183",146,462
"184",181,462
"185",161,462
"186",535,462
"187",1750,462
"188",397,462
"189",561,462
"190",537,462
"191",148,462
"192",197,462
"193",161,462
"194",87,462
"195",240,462
"196",148,462
"197",1066,462
"198",442,462
"199",462,462
"200",196,462
"201",346,462
"202",192,462
"203",154,462
"204",1758,462
"205",462,462
"206",117,462
"207",166,462
"208",906,462
"209",219,462
"210",193,462
"211",809,462
"212",166,462
"213",160,462
"214",181,462
"215",1758,462
"216",221,462
"217",222,462
"218",1108,462
"219",146,462
"220",103,462
"221",399,462
"222",74,462
"223",203,462
"224",163,462
"225",375,462
"226",361,462
