baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000105507	464.652116556582	-6.15995155888926	0.849722635505849	-7.27713230567188	3.40990804727433e-13	3.97731674634077e-09
ENSG00000109743	55.6584421645039	5.31417952465551	0.832494600791529	6.22129538769125	4.93066871707325e-10	2.87556599579712e-06
ENSG00000123415	47.6661986250772	5.07237659992058	0.846514899167081	5.8712738041712	4.32459345441423e-09	1.68140193507625e-05
ENSG00000125844	53.7690314603173	5.00633461619803	0.866299288431822	5.689900074402	1.27113735310221e-08	3.70663652164604e-05
ENSG00000117400	282.517749545659	-4.16265572712331	0.740527195292107	-5.62247481437135	1.88241018125276e-08	4.39128647082644e-05
ENSG00000094804	66.5205359197125	5.07632089621171	0.911687925511054	5.55739286133955	2.73833960609472e-08	5.32333219424814e-05
ENSG00000134317	341.28397740657	-4.85449178892953	0.889084759578088	-5.52012357405242	3.38761345225391e-08	5.64473190101281e-05
ENSG00000126903	207.052971873538	-4.14567259639517	0.770813023722768	-5.37023267749601	7.86351178718694e-08	0.000114650001857186
ENSG00000079482	394.990757717351	-4.24235141624462	0.805106235731934	-5.28033366846245	1.28948839329309e-07	0.000136437474930826
ENSG00000107443	35.5475164921416	4.6419972712103	0.869241873340237	5.27813975876758	1.30501918707981e-07	0.000136437474930826
ENSG00000113924	232.412011662351	-4.71884945541507	0.905512979111654	-5.28198550899122	1.27791308547534e-07	0.000136437474930826
ENSG00000185736	49.1337116804412	-4.94674057995161	0.919588933004031	-5.26476633443325	1.40367772562578e-07	0.000136437474930826
ENSG00000119711	33.5162153427892	4.5461327124739	0.875472898966031	5.14421841447031	2.6863685146653e-07	0.000215169818213387
ENSG00000151838	346.95703843159	-3.99356782380663	0.774968962413936	-5.16046690316828	2.46334710590215e-07	0.000215169818213387
ENSG00000156299	90.7860142317906	3.98951115845596	0.771481530702383	5.1386561807445	2.76710157167422e-07	0.000215169818213387
ENSG00000198783	91.6612097927829	3.82220686818782	0.741025106789969	5.12310763240271	3.00540674818457e-07	0.000219094151942655
ENSG00000161714	106.265247920443	4.4110333154019	0.857574608502919	5.10240065952788	3.35371797752825e-07	0.000230104508764056
ENSG00000100985	74.2974232545532	4.7857630619271	0.970021380216553	5.04876735902374	4.44669836785197e-07	0.000288146054236808
ENSG00000079385	56.8625273711661	4.68646935389088	0.948946956457452	5.00060268313188	5.71513799692815e-07	0.000350849313664052
ENSG00000159625	60.8313807005214	-4.83862785782257	0.969161990546291	-4.98659651850324	6.14522134180247e-07	0.00035838930865392
ENSG00000124145	80.1608687530263	-4.39313848694093	0.902489710640085	-4.88185884627362	1.05090472441084e-06	0.000583702509787047
ENSG00000027001	43.5285251721815	-4.65498159729232	0.948095245162144	-4.85541340155469	1.20135847721624e-06	0.000619668296883363
ENSG00000144535	33.0411674895597	4.393079712119	0.905720924163246	4.84387901050594	1.27328484822401e-06	0.000619668296883363
ENSG00000154620	42.185471030126	-4.63855595710395	0.947663496780432	-4.8354924413139	1.32816421657099e-06	0.000619668296883363
ENSG00000166035	92.0964343381467	-4.28512875919331	0.889920809292167	-4.83779516089851	1.31287338544536e-06	0.000619668296883363
ENSG00000148488	41.1728302022318	-4.61455100321723	0.946978501281155	-4.81407140766048	1.47885924531447e-06	0.000663439009128769
ENSG00000005381	157.853546933668	4.14104866931452	0.867388585007058	4.76700953932422	1.86980460146767e-06	0.000726980029050629
ENSG00000155304	42.1644415797238	-4.59808362267182	0.954973349037703	-4.76816930442389	1.85907524628856e-06	0.000726980029050629
ENSG00000170935	38.6491620939902	-4.58072058634031	0.943669787108808	-4.78659971215662	1.69630680593841e-06	0.000726980029050629
ENSG00000196415	123.699602260662	4.60602420852157	0.977847454364072	4.77606843901412	1.78755577371574e-06	0.000726980029050629
ENSG00000163092	68.5555806059662	-4.36908813413097	0.913594047404986	-4.75720095013819	1.96295742149623e-06	0.000738578560139741
ENSG00000132965	343.541418953174	3.71951287079092	0.789652948553876	4.71012323474264	2.47567053797066e-06	0.000902381911090307
ENSG00000139645	42.1515372687465	3.91952985393912	0.839804580062434	4.6061481329026	4.1019623256979e-06	0.00144985722930122
ENSG00000120697	29.0911317376005	4.20275648580593	0.916238718571683	4.59941945400647	4.23669960234137e-06	0.00145343718122676
ENSG00000139187	46.7324734365965	4.35645890673229	0.971187329715482	4.58158024806006	4.61475454032712e-06	0.00149518047106599
ENSG00000163430	252.905884572102	-3.18455668093199	0.694717860538668	-4.58489485250285	4.54214956606443e-06	0.00149518047106599
ENSG00000162407	63.8847536933799	4.13474027237929	0.89876895984769	4.56675179712152	4.95339942547409e-06	0.00152043291838763
ENSG00000187098	179.67921620513	-3.97011383473578	0.871951630562363	-4.56826237960149	4.91784175433724e-06	0.00152043291838763
ENSG00000101425	686.652692278794	3.91389231390415	0.863800323638189	4.55226215018308	5.30721463843243e-06	0.0015475837885669
ENSG00000213462	436.867821691829	-3.44655562050626	0.757141325594236	-4.55652602333701	5.20065984445972e-06	0.0015475837885669
ENSG00000156265	13716.3168151936	-3.40185845166995	0.749850235818195	-4.54314852414243	5.54201744978851e-06	0.00157663637888618
ENSG00000025434	29.8658744096059	4.17561815424607	0.92568208111537	4.53730296250804	5.69782240044839e-06	0.00158236667806738
ENSG00000167972	62.3495931393808	-3.87713525319386	0.8557408857451	-4.5038990806116	6.67178989500922e-06	0.00180976179849739
ENSG00000014919	28.0974231084916	4.12736886511068	0.924043281896784	4.48986522748368	7.12682513920778e-06	0.00184727307608266
ENSG00000162852	1653.23178536135	-3.26645555934652	0.727497068292596	-4.49391570419608	6.99253174478266e-06	0.00184727307608266
ENSG00000183785	173.37163134824	-3.70418328063959	0.82984393940937	-4.47244910598463	7.73288081966918e-06	0.00196078960610046
ENSG00000132141	33.0831796115415	4.11064088333421	0.922940491055833	4.44826288799413	8.65675403054886e-06	0.00214834848962387
ENSG00000117586	770.432883785441	-3.5579829420692	0.807086004559691	-4.41844285764277	9.94145561212781e-06	0.00241577371374706
ENSG00000170956	43.0470105057849	4.21242588028321	0.980493216485185	4.40632631768296	1.0513853731912e-05	0.00250272632508206
ENSG00000198840	10781.1428821248	-2.97113302397254	0.676805378534416	-4.39209945079514	1.12261323769638e-05	0.00261883216089811
ENSG00000128228	28.2170575220604	4.06370061091473	0.937701419059735	4.37350005951815	1.22270211504251e-05	0.00279639166075605
ENSG00000010278	1494.00004137346	-3.12670517508053	0.7217823954566	-4.33568710437428	1.45305515193897e-05	0.00310963579427151
ENSG00000108187	50.2406040933949	-4.1628638963297	0.974772604759129	-4.33368997528579	1.46630631588591e-05	0.00310963579427151
ENSG00000123496	54.2877696342144	4.140586595085	0.952772022099842	4.34316501561159	1.4044456075542e-05	0.00310963579427151
ENSG00000196152	35.676415695706	4.11627165451095	0.968506395670643	4.3346906880414	1.45965214112953e-05	0.00310963579427151
ENSG00000203786	182.357557270588	3.88068625621886	1.08526765785116	4.32590566982157	1.51906423648059e-05	0.00316399379541243
ENSG00000179750	46.7312245974284	4.16561512804076	0.997447212915163	4.32008942531008	1.55965984623928e-05	0.00319155656956754
ENSG00000148814	37.5898723431159	4.10819718540249	0.976609562183625	4.30671932584947	1.65693634392995e-05	0.00327567890094898
ENSG00000232125	44.647343332013	-4.26869959896414	1.00718408660624	-4.30855629889236	1.64323650670973e-05	0.00327567890094898
ENSG00000148848	38.8588996606879	-4.24236130445658	0.99480483115913	-4.29934601339924	1.7130284879729e-05	0.00333012738061932
ENSG00000263002	25.8713859082503	3.97434586749826	0.937826105232484	4.2784283250105	1.88217576035111e-05	0.003598966896514
ENSG00000105538	37.0648340893644	3.98255625016168	0.926610851270867	4.26853297409007	1.9676274474344e-05	0.0036988552264728
ENSG00000205208	37.0753121667011	4.06946157550584	0.968594631503267	4.26513222849673	1.9978384710887e-05	0.0036988552264728
ENSG00000147145	42.566195298789	-4.22354104909185	1.00749954654578	-4.26034413057354	2.04112386955857e-05	0.00371994825227049
ENSG00000187391	46.3390496177188	-3.8486732566625	0.902536658644986	-4.24908177231938	2.14648558988321e-05	0.00385178583390734
ENSG00000150337	26.5500897297975	3.96061089503387	0.94610737084734	4.23575208620279	2.27787990444312e-05	0.00402563503112493
ENSG00000196312	31.9215787524142	3.98933337484857	0.956619282925747	4.21671737744986	2.47884328906046e-05	0.00431540718262705
