baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000128266	80.2489654390284	-6.06618341891196	0.986193013679811	-5.97534349798332	2.29605869859391e-09	2.67812286603994e-05
ENSG00000180190	58.9345293737346	-5.79608525241106	0.982322976510712	-5.72804932732262	1.01592029442942e-08	5.92484715711235e-05
ENSG00000161911	43.2676849772954	-5.48544740669788	0.959262971318185	-5.55166886295721	2.82955203548555e-08	8.25097373547585e-05
ENSG00000259330	52.6098100052462	-5.64378201908387	0.987245627928155	-5.55722608193335	2.74095643144179e-08	8.25097373547585e-05
ENSG00000140416	103.21648852914	-5.21389266330435	0.933711959728309	-5.5103465540168	3.58127894156196e-08	8.35440751487574e-05
ENSG00000121766	85.5418393393356	-5.95270420664919	1.06905524451586	-5.44785018652355	5.09822709970463e-08	9.9109534818258e-05
ENSG00000109572	116.859023646196	-5.94126261396526	1.08853530344905	-5.3984949938404	6.72022429115997e-08	0.000111978137331557
ENSG00000120690	136.440276073438	-5.74676588995697	1.07027692591906	-5.34530363929118	9.02656066046257e-08	0.000131607254429544
ENSG00000115758	136.617250293865	-5.61461180884588	1.0477089052923	-5.30263060945308	1.14145744008591e-07	0.000147932884235134
ENSG00000002586	101.894047378379	-5.2783013882491	0.989664050298233	-5.26781947195866	1.38053769675628e-07	0.000161025916949653
ENSG00000078668	51.6844898048759	-5.48104128370141	1.03372174522572	-5.18025640814249	2.21581109448835e-07	0.000215376838384268
ENSG00000197959	118.229356928791	-5.11146030719002	0.975536494892002	-5.18397437081705	2.17206794205581e-07	0.000215376838384268
ENSG00000086232	80.6696686418563	-5.58307057248884	1.07152694234413	-5.14637901727009	2.65562598361104e-07	0.000238270934406455
ENSG00000072135	159.712655632391	-5.04666320578019	0.98884778208744	-5.10334978140551	3.33693408884796e-07	0.000278014280088019
ENSG00000183621	37.5929525688093	-5.202461631033	0.998562894187036	-5.08330045102216	3.70932248806633e-07	0.000288436916672037
ENSG00000128609	41.3728342259809	-5.2408720840504	1.02579100365769	-4.99449763659401	5.89891139414771e-07	0.000430030640633368
ENSG00000071051	131.681858893953	-5.07039609074771	1.02217244282018	-4.95237766852153	7.33121439868337e-07	0.000447949478480526
ENSG00000081154	62.2919105200683	-5.51103635352396	1.09154641036291	-4.96034989693334	7.03663169722417e-07	0.000447949478480526
ENSG00000142657	27.583187206884	-4.90917359142712	0.96711508536244	-4.9503762036538	7.40701610385968e-07	0.000447949478480526
ENSG00000166963	34.2970487585143	-5.08385361598123	1.00429451357089	-4.94330570752464	7.68088954870586e-07	0.000447949478480526
ENSG00000070010	48.4651594325131	-5.30752404207876	1.0658027450463	-4.88339309513759	1.04275695512603e-06	0.000565125349679908
ENSG00000129355	49.2073324457499	-5.30399440659092	1.07230286918915	-4.85378676768934	1.21125975154301e-06	0.000565125349679908
ENSG00000155099	35.8353633925223	-5.07820190836783	1.02218100418354	-4.85985586468147	1.17471246102549e-06	0.000565125349679908
ENSG00000183726	36.0991674530572	-5.08700992704401	1.02269184458878	-4.86552184053017	1.14155203435722e-06	0.000565125349679908
ENSG00000185630	28.93338458739	-4.91420409800792	0.987045593086538	-4.86248863103797	1.1591903881148e-06	0.000565125349679908
ENSG00000084733	51.3072132450933	-5.3257570019075	1.08043089173827	-4.84057236736832	1.29465698678564e-06	0.000580803042071834
ENSG00000047648	44.034820579858	-5.20324194345037	1.06349607706726	-4.79903031677264	1.59435661989966e-06	0.000641261228086541
ENSG00000048740	33.3076702104889	-5.00135185744789	1.01908406119095	-4.80141776606143	1.57546205008872e-06	0.000641261228086541
ENSG00000181467	74.7960176854506	-4.93362706449442	1.0159642227863	-4.79922791410506	1.59278457836662e-06	0.000641261228086541
ENSG00000140374	68.7646624826391	-4.48420398049868	0.935412708346826	-4.77146468334165	1.82891052329418e-06	0.000711080411456779
ENSG00000072422	26.8903411015296	-4.63033923228729	0.955065427656494	-4.74699692852692	2.06459085900633e-06	0.000776818960627414
ENSG00000204592	305.073017900554	-4.30395487545769	0.913039338905651	-4.71335221843891	2.43674464508981e-06	0.000888193423135236
ENSG00000149218	61.4354342410351	-5.36068763470142	1.12956898783998	-4.68617090418262	2.78363843902254e-06	0.00095599876546689
ENSG00000153064	48.0851292997208	-5.20892511439241	1.09353875478876	-4.68594650485775	2.78669050290417e-06	0.00095599876546689
ENSG00000143520	1094.30877683521	5.54981253491239	1.33173900723511	4.65575369166707	3.22797657011349e-06	0.00107574624896582
ENSG00000118482	34.9963240050237	-4.97458119539247	1.05023392712214	-4.6456704041795	3.38973833545159e-06	0.00109827522068631
ENSG00000149564	31.9435201624489	-4.90136803824089	1.03641974576916	-4.63584482200485	3.55482583152616e-06	0.00112063482429517
ENSG00000099785	42.1192375253597	-5.08939357321541	1.08323819668626	-4.61946100670494	3.84738172995699e-06	0.00117938131941849
ENSG00000119280	36.3998073432412	-4.98725292483209	1.06103839129703	-4.61434314060007	3.94340461739723e-06	0.00117938131941849
ENSG00000134548	39.8880786278648	-5.04585278800203	1.07673696595333	-4.60580331701755	4.10876603837479e-06	0.00118244160248024
ENSG00000145216	40.535049918428	-5.05089511275951	1.08112349835498	-4.59348047242807	4.35913828074847e-06	0.00118244160248024
ENSG00000145703	39.2537747269933	-5.03055626116449	1.07584241165621	-4.59547215095022	4.31770460386877e-06	0.00118244160248024
ENSG00000162367	35.7171977514247	-4.96724539515653	1.06061825862939	-4.59773722496808	4.27104197448502e-06	0.00118244160248024
ENSG00000151023	52.1083577123299	-5.20194278120875	1.12240970438047	-4.57417858641225	4.78091921338747e-06	0.00126737822056708
ENSG00000213462	41.556838539786	-5.05564298023913	1.0887250769481	-4.56895557363633	4.90160657768999e-06	0.00127049642493725
ENSG00000102898	50.8193680646047	-5.1526507296784	1.12869253774075	-4.50944747956994	6.49966826853183e-06	0.00164808979748164
ENSG00000028203	31.7084932381681	-4.83440910897946	1.05811952784205	-4.48741276698423	7.20933153262036e-06	0.00176386045251079
ENSG00000143622	28.9278387017468	-4.76597389030075	1.0427343601712	-4.4859585595313	7.25868498975632e-06	0.00176386045251079
ENSG00000198168	52.8631089055345	-5.15835086935016	1.13932665265681	-4.47832651375568	7.52304731542028e-06	0.00179079232422576
ENSG00000082898	24.9587216401234	-4.64729168002299	1.02051598390175	-4.46557485552137	7.98540452642276e-06	0.0018628351679239
ENSG00000120451	28.2543318803703	-4.73290808566448	1.04625163532547	-4.44096722774262	8.95554343053937e-06	0.0020087972802656
ENSG00000165929	34.0920640858717	-4.86260772196672	1.0769922885212	-4.44122308879703	8.94490007913528e-06	0.0020087972802656
ENSG00000161249	117.403330877061	5.43466236811873	1.23840743827981	4.4265272492397	9.57622902097152e-06	0.00210749311887947
ENSG00000107863	66.4821041421873	-4.7824312830571	1.06989009424132	-4.41970281272296	9.88367263960583e-06	0.00213487329015486
ENSG00000083223	25.1307415962005	-4.63464784093156	1.03102900469106	-4.41040019390275	1.03179754238095e-05	0.00215566795275953
ENSG00000101162	1155.96875378774	-3.617648277869	0.822355626414146	-4.40057919503461	1.07962314911629e-05	0.00215566795275953
ENSG00000113140	280.257189124071	-4.49664610282331	1.02475289191631	-4.39979704621123	1.08352166752833e-05	0.00215566795275953
ENSG00000121749	30.7406052869455	-4.76875200072477	1.06735801510984	-4.39341242969026	1.11585148877563e-05	0.00215566795275953
