baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000074370	79.9919789229616	-6.59986829888322	0.98315818721976	-6.54930651716248	5.78048787798984e-11	6.74236106088735e-07
ENSG00000059728	71.7182581416975	-5.84910717150003	0.976386717131476	-5.87940296412254	4.11748889068006e-09	2.40131952104461e-05
ENSG00000011454	55.4058486630455	-5.51096975283825	0.931860618953209	-5.80976174842666	6.25618102011299e-09	2.43240318061993e-05
ENSG00000110075	78.7726599223011	-6.24895070045249	1.10110133259833	-5.57987626003122	2.40689750267972e-08	7.01851311781407e-05
ENSG00000141367	39.8719383173372	-5.33449119018969	0.986951056854139	-5.32124689586824	1.03058421505225e-07	0.000240414685687388
ENSG00000196911	63.5377550275508	-5.92501887660057	1.12413108589613	-5.19628687412246	2.03308440838594e-07	0.000395231608990226
ENSG00000100362	86.7607788836401	-6.09519786817983	1.1860950159742	-5.08612536994536	3.65452526405534e-07	0.000426263826799414
ENSG00000148730	48.898687130675	-5.68570342329685	1.09684792979063	-5.10975128864519	3.22583178853586e-07	0.000426263826799414
ENSG00000170873	54.0982212490983	-5.11853444762829	0.994448661716787	-5.09218233291692	3.53965453365789e-07	0.000426263826799414
ENSG00000204614	54.2802829409767	-5.77402923072098	1.11136492614803	-5.12208905716316	3.02169107850377e-07	0.000426263826799414
ENSG00000117713	23.8406274598766	-5.05773739604134	0.99231627823028	-5.0239087772595	5.06302927514279e-07	0.000431945931397841
ENSG00000126858	56.3348251580959	-5.75726993610792	1.13196403328421	-5.0204334147995	5.15550202527598e-07	0.000431945931397841
ENSG00000165025	44.4426435149118	-5.5869279764373	1.09216092314743	-5.043291865791	4.57590459551723e-07	0.000431945931397841
ENSG00000184178	118.292905792204	-5.18727222903094	1.02572914413302	-5.01935462854924	5.18453621362291e-07	0.000431945931397841
ENSG00000066294	53.8652834007693	-5.69358231295037	1.13599734917479	-4.94947590496187	7.44135890523191e-07	0.000482200057059028
ENSG00000087365	35.4590339516938	-4.91770295670365	0.978340568218169	-4.96407644139737	6.90287538396795e-07	0.000482200057059028
ENSG00000160058	37.6470351516106	-5.41626580743034	1.077262207485	-4.95978180773408	7.0572401465739e-07	0.000482200057059028
ENSG00000177125	55.740833230414	-5.50600680959214	1.09344878219891	-4.97963185284717	6.37053389700847e-07	0.000482200057059028
ENSG00000128294	111.516546686167	-5.49658272694057	1.12016120408817	-4.91037153322576	9.09039941658713e-07	0.000558054835763538
ENSG00000088448	40.1094736514646	-5.42339041517446	1.10428680857484	-4.84979857438136	1.23586910039218e-06	0.00071102636461046
ENSG00000127533	46.1951575627639	-5.52822383661483	1.12791824281597	-4.84281261079404	1.28014005974105e-06	0.00071102636461046
ENSG00000131196	43.5060668145367	-5.47535415870391	1.12393143680134	-4.81230604861601	1.49198640459745e-06	0.000756631714053244
ENSG00000196565	34.5145143981659	4.65289378693783	0.951141146118628	4.81814142178824	1.44901653808601e-06	0.000756631714053244
ENSG00000133858	42.3274741739689	-5.29381553781821	1.09401706580127	-4.76248784885223	1.91220715381069e-06	0.000929332676751993
