baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000153207	51.0501045848118	-4.10668948195367	0.960942691890761	-4.21882359940141	2.45580312244312e-05	0.106297188652992
ENSG00000169704	38.3576646031601	-4.37514011730645	1.02927690980988	-4.19456303320832	2.73398118963458e-05	0.106297188652992
ENSG00000196565	21.0613411391497	4.26865362526264	0.996381990801494	4.31127917552366	1.62312820002809e-05	0.106297188652992
ENSG00000221823	40.9274429767372	-4.02662861484822	0.971826105442299	-4.12797917975417	3.65965241119225e-05	0.106715464310366
ENSG00000172493	42.0461831482328	-4.19681433551658	1.01878565584237	-4.07055371719273	4.69015243113029e-05	0.109411875913407
ENSG00000142408	49.5122578061576	-4.32986095259084	1.10686780740154	-3.9386548119706	8.19397166278887e-05	0.13653497924967
ENSG00000206560	93.7281057251368	-3.62641598840901	0.913779663868374	-3.96382096756387	7.37595778486533e-05	0.13653497924967
ENSG00000184178	28.2640290703909	-4.0768619128541	1.04130548788346	-3.87246050400069	0.000107742139433223	0.157088039293639
ENSG00000100034	21.1193114757868	3.89121794347033	1.08315834083861	3.68046775701206	0.000232806497230025	0.175447380144742
ENSG00000105329	178.678129496313	-2.95249753614173	0.80263231991117	-3.67613472611838	0.000236794501764658	0.175447380144742
ENSG00000110321	95.8199971117629	-3.32476926084522	0.93774119390773	-3.53923779251606	0.000401284201319384	0.175447380144742
ENSG00000112576	49.780528818176	-3.44529906510326	0.930643801011111	-3.67729030337796	0.000235724717318748	0.175447380144742
ENSG00000129292	32.0551594211934	-3.69671541122048	0.987124012272511	-3.69717511096239	0.000218011963867683	0.175447380144742
ENSG00000130816	25.7146570452769	-3.84731845896682	1.07367493413503	-3.56679470642717	0.000361374361506277	0.175447380144742
ENSG00000135090	20.3513950965498	-3.75822466128903	1.03083269203228	-3.60389839445541	0.000313479643747214	0.175447380144742
ENSG00000135148	23.8919448594188	-3.78739401116426	1.06929195003001	-3.52297419930163	0.000426732899908462	0.175447380144742
ENSG00000135535	15.7319033109902	3.72652604846059	1.05529726193864	3.59590806941053	0.000323261952658539	0.175447380144742
ENSG00000135604	30.3274747312677	-4.03414621233265	1.07196014704543	-3.74227971839875	0.000182358365887762	0.175447380144742
ENSG00000153046	13.8899742238532	-3.51199205609354	0.976384278472265	-3.53415905948479	0.00040907481974227	0.175447380144742
ENSG00000153933	10.3407382652187	3.47728827060611	1.00017062274835	3.51714722293827	0.000436211764763161	0.175447380144742
ENSG00000162704	36.2159391893917	-3.82350547281133	1.07916176513836	-3.53698721397142	0.000404719258694156	0.175447380144742
ENSG00000163932	23.3599071456098	-3.86420578530026	1.04425598788984	-3.66304722177824	0.000249232570639744	0.175447380144742
ENSG00000165914	23.2855206331412	-3.81647679792561	1.05722424078008	-3.58034571746216	0.000343139903302585	0.175447380144742
ENSG00000176845	37.7211496448421	-3.95612755590959	1.12723571174888	-3.55149859899134	0.000383044031764224	0.175447380144742
ENSG00000182095	35.3196989256578	-3.97391421086152	1.11279635680237	-3.59478771763262	0.000324656185090378	0.175447380144742
ENSG00000184602	72.7847049931838	-3.84630864498471	1.01757130714822	-3.77066477875946	0.000162813256195643	0.175447380144742
ENSG00000189079	18.6967914353925	-3.72240836836443	1.01651885185484	-3.61118952519951	0.000304795815531396	0.175447380144742
ENSG00000198887	20.4421436656798	-3.80704910539353	1.02042094520494	-3.68006284046235	0.000233176484527271	0.175447380144742
