baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000133488	42.3413627193856	3.43493968378293	0.638339233170454	5.40547190125075	6.46379839500606e-08	0.000497348287010049
ENSG00000142945	91.0920041113493	3.32979778992829	0.650726082205007	5.35558679162666	8.52791987328616e-08	0.000497348287010049
ENSG00000196565	6591.88789670326	3.11036265397381	0.609850425235116	5.18495459918847	2.16067493633508e-07	0.000840070415247081
ENSG00000039068	115.022621915394	3.12321063885029	0.667010397693724	4.99429790216826	5.90501898947701e-07	0.0013775228298652
ENSG00000119938	42.1345105679584	3.1685451394126	0.660158483505635	4.99779308035132	5.79901618238953e-07	0.0013775228298652
ENSG00000163586	4063.58584335027	1.4275978534156	0.644558890917146	4.78910374892854	1.67527855167407e-06	0.00325674150445439
ENSG00000169894	996.480487970708	1.22426377979181	0.626094030528967	4.74519067655518	2.08310015153289e-06	0.00347104002392566
ENSG00000062282	38.0501726471792	2.84205454163271	0.67832440463606	4.68633046851033	2.78147015008091e-06	0.00405538347881797
ENSG00000136052	90.7111752437899	2.67460730249953	0.682810777497582	4.63738967337219	3.5283683441134e-06	0.00457276537397097
ENSG00000213934	259.212641223679	2.87728671992669	0.638907029986834	4.59898817238473	4.24547882191002e-06	0.00495192649787584
ENSG00000131153	50.5112897920186	2.64306720049106	0.682768044862294	4.55565837515488	5.2221751118532e-06	0.00553740459133234
ENSG00000076351	159.190292321048	1.75145495007061	0.665339899298268	4.49328383958261	7.01332066042094e-06	0.00584309801308213
ENSG00000125246	27.1296458057112	2.76878582430738	0.6767358116087	4.50339202906643	6.68773521161721e-06	0.00584309801308213
ENSG00000168528	260.050784401852	1.5032632391076	0.650530827551169	4.51302363886297	6.39098957285334e-06	0.00584309801308213
ENSG00000103534	118.613382797188	2.54665112030542	0.683496417546305	4.3829239687622	1.17096987843516e-05	0.00853637041379232
ENSG00000166851	55.0135497072882	2.80376072519759	0.645669663831886	4.39492408176567	1.10811473904362e-05	0.00853637041379232
ENSG00000221926	44.5148763218316	2.76973976845456	0.664209386206703	4.30639387673333	1.65937481237294e-05	0.01138526341854
ENSG00000158747	239.249369109535	2.63887005626686	0.676290305061644	4.24474838438904	2.1883884157836e-05	0.0132685749309539
ENSG00000171557	30.7736952772401	2.49055480533216	0.683109756585532	4.23602319305753	2.27513287567797e-05	0.0132685749309539
ENSG00000188761	62.9903560365745	2.66467469238613	0.676333569322258	4.24197310847828	2.21563244885688e-05	0.0132685749309539
ENSG00000104635	35.6084220565367	2.27815444924107	0.683640970754178	4.08318594035719	4.44224507470878e-05	0.0215893110630847
ENSG00000120875	28.3644640364591	2.4120033438108	0.683479317493975	4.1050864327447	4.04163737449445e-05	0.0215893110630847
ENSG00000149257	36.5270880432394	2.59792018930265	0.676379738001408	4.086787146081	4.37388056865854e-05	0.0215893110630847
ENSG00000163251	38.9576919536156	2.50096739600716	0.682345354863802	4.09120375076299	4.29139888687771e-05	0.0215893110630847
ENSG00000205277	53.0837097245135	2.25327541440516	0.68315070411069	4.06905352357487	4.72045034908741e-05	0.0220237331487022
ENSG00000134755	123.046386901886	2.49505957126422	0.678458046419397	4.05097369655571	5.10049415262379e-05	0.0228816014600784
ENSG00000158578	8019.48985189706	2.31908202820096	0.576697081065539	4.03991707488748	5.34701034700542e-05	0.0230990846990634
ENSG00000004139	20.4905666494503	2.47283466085434	0.680513293123241	4.02801156534244	5.62505772448491e-05	0.0234323833208543
ENSG00000140391	245.754674449218	2.52079294298852	0.671069716298754	3.96662787625065	7.28966721212724e-05	0.0278404291932145
ENSG00000223609	2318.69143763083	2.15220836298389	0.542704406249489	3.97406314233361	7.06568183811605e-05	0.0278404291932145
ENSG00000253250	76.5151239622832	2.53811126746976	0.666795177819703	3.9630673052352	7.39929102357381e-05	0.0278404291932145
ENSG00000250361	248.179913553123	2.29128869553983	0.584689007791068	3.9342897949164	8.34430583317628e-05	0.0304149947619275
ENSG00000102837	74.7350246117772	2.45737189115934	0.654790452373509	3.84687375029557	0.000119634575717778	0.0413364963461485
ENSG00000186854	26.469443664134	2.42068894318501	0.671749661921946	3.8451190953235	0.000120493902243574	0.0413364963461485
ENSG00000117400	836.586671889215	-2.33149536761029	0.614782794215211	-3.82875272720489	0.000128794329410418	0.0429216302355175
ENSG00000123700	23.4689316084776	2.24178636333359	0.683883310283259	3.8166654555441	0.000135267379169846	0.0438266308510302
ENSG00000133742	14092.6255854768	2.13145393443647	0.561153260632039	3.80953517581988	0.000139228298154626	0.0438907802615015
ENSG00000176771	42.6439777737079	2.34225897053169	0.682888778116334	3.78178847739911	0.000155705643924382	0.0477934376508947
ENSG00000143631	25.6526657934625	2.18466237238222	0.683837280915492	3.72781506972123	0.000193147019117281	0.0577658161790762
ENSG00000187720	30.0909264306794	2.28684910491275	0.68324340751363	3.70195056467605	0.000213948310660154	0.0623873273885008
ENSG00000204010	1298.30398209268	2.09233108666214	0.569614075593904	3.68451203389569	0.000229141200343019	0.0651878770927068
ENSG00000110245	2440.55406213029	1.17857930491825	0.62342002432375	3.64154279742087	0.000271009060604115	0.0752630876877715
ENSG00000125845	47.7389888495201	2.0204438462753	0.68132494402112	3.59879564756432	0.000319694270892112	0.0855372693671577
ENSG00000145354	2115.08259700283	2.03872993068812	0.568576511400657	3.59638393456017	0.00032267145508873	0.0855372693671577
ENSG00000173597	712.206496875828	2.28609363805879	0.653533868313473	3.58083320720882	0.000342500252214884	0.0887760653740979
ENSG00000083857	139.060148622339	2.23047682990769	0.68233078719225	3.5630816117226	0.000366526667059003	0.0917868156543051
ENSG00000119125	289.545421556465	1.34896054005101	0.642176362073952	3.52828769369443	0.000418257309771314	0.0917868156543051
ENSG00000120306	390.310970338599	2.20811031646049	0.634369739645004	3.52878936380909	0.000417465267523537	0.0917868156543051
ENSG00000137960	151.569680659619	2.27628311433474	0.674763112606615	3.53666931009062	0.00040520668347007	0.0917868156543051
ENSG00000143153	206.993652707269	2.25709212794647	0.653263278250005	3.53187446467767	0.000412625188182796	0.0917868156543051
ENSG00000165949	1494.15729677077	2.15081740383657	0.615169275123641	3.52511970056969	0.000423291474046439	0.0917868156543051
ENSG00000175084	18.0979938469562	-2.20965510235698	0.683749851076416	-3.5240905769862	0.000424938961362523	0.0917868156543051
ENSG00000178184	51.0125975021653	-2.26058450492775	0.679317091118606	-3.53115070067988	0.000413755941096631	0.0917868156543051
ENSG00000273079	18.6735619526934	2.09434659017156	0.683861162278558	3.53795227210717	0.000403242940404228	0.0917868156543051
ENSG00000115163	26.2957750150675	2.26733161032952	0.675472200860997	3.50546478233034	0.000455810799956939	0.0966650394672315
ENSG00000165091	27.2501502332148	2.09768294461395	0.683718635092829	3.49890529490229	0.000467172483074433	0.0973053543317891
ENSG00000144366	116.909257841639	1.71209628343042	0.669334971732136	3.48947334185581	0.000483973327771707	0.0990362262303368
ENSG00000111206	39.3109648308973	2.25391433427624	0.659272788143183	3.48099986309678	0.000499545746601482	0.0993358036969985
ENSG00000167767	18.1976477009119	2.05390310683073	0.683747607919782	3.47943609044016	0.000502470200456354	0.0993358036969985
ENSG00000091483	185.381392015298	1.93509175909097	0.567531467984892	3.41530507827106	0.000637106104066734	0.123853426630573
ENSG00000108309	170.807137839812	2.05310212625988	0.6100881264116	3.38730940183807	0.000705817402536869	0.134961543986722
ENSG00000004939	5601.53088992674	1.59068219075097	0.472184371637337	3.36990623566094	0.000751937652311296	0.13790412521561
ENSG00000105426	226.150360852414	-2.16960976146166	0.674921253114588	-3.37598676990964	0.0007355145598932	0.13790412521561
ENSG00000130821	320.955455599175	1.99876604177797	0.600059014060372	3.3485324313002	0.000812407719667885	0.13790412521561
ENSG00000148655	139.772806812158	2.02992534886044	0.608249865835605	3.34862139880641	0.000812146920287041	0.13790412521561
ENSG00000169877	833.349054776403	1.86194629644905	0.55664830956205	3.35129198530743	0.000804354432570697	0.13790412521561
ENSG00000173928	15.5010733308511	2.01143366641955	0.683854376745731	3.35870617239904	0.000783082822001875	0.13790412521561
ENSG00000196616	73.4366581256396	2.0076986707908	0.599776048250303	3.34738072136748	0.000815790864186996	0.13790412521561
ENSG00000278463	265.776059270425	2.03909503342765	0.610965409822883	3.3575964298362	0.000786233136965054	0.13790412521561
ENSG00000163554	976.119488351528	1.8147152033853	0.543871481672753	3.34091586564042	0.000835025227809524	0.139139060816718
ENSG00000084674	1928.66457112648	1.34501642742031	0.643291948047453	3.33404001398498	0.000855943434475626	0.140615834080615
ENSG00000013306	2410.58283204923	1.66853705608953	0.506155403808549	3.29859696380729	0.000971693143551932	0.154119555395354
ENSG00000106853	203.380843265814	2.06663239956371	0.632546936342613	3.29684288610608	0.000977781815779855	0.154119555395354
ENSG00000148848	74.6653773174048	-2.13963556849668	0.671680764039383	-3.29754064364956	0.00097535557328076	0.154119555395354
ENSG00000116221	305.980766385752	1.89723704023068	0.578309613197173	3.28883133241432	0.00100604293120552	0.156459796661082
ENSG00000148584	183.874536712236	1.49289212766157	0.656734194728942	3.2805289420001	0.001036126336912	0.159018126233442
ENSG00000127954	40.0066446507794	2.1158003904923	0.671564886082668	3.26594093779078	0.00109101002230881	0.16108279620519
ENSG00000163235	17.9823785020398	1.87435756253597	0.681548003583948	3.26885786921498	0.00107982528501583	0.16108279620519
ENSG00000171453	79.3067832487588	2.10883412033995	0.657698117200958	3.26722624039092	0.00108606849430021	0.16108279620519
ENSG00000206172	7838.13353618017	1.58148657821209	0.485329521319609	3.26009481277412	0.00111374975853556	0.162384714794485
ENSG00000086696	17.6158285874728	1.8628508248136	0.681455612250458	3.24590601652389	0.00117077483505036	0.164529128626836
ENSG00000103056	37.095061829834	2.10952882028699	0.67768552720031	3.24767528765587	0.00116351971035614	0.164529128626836
ENSG00000198176	2127.92575393633	1.72781752408603	0.532365289021943	3.24901743585606	0.00115804379710813	0.164529128626836
ENSG00000244734	140338.330703877	1.72755902414283	0.535331141283219	3.23107921971952	0.00123323754573666	0.171243842065148
ENSG00000239857	23.1389443086746	2.09547504306861	0.679965316100532	3.22455801063534	0.00126167291908398	0.173131210919947
ENSG00000008441	901.801429260819	1.65667330170254	0.514723818602619	3.22034985746553	0.00128034239799049	0.173650159653035
ENSG00000206177	4873.71491378649	1.76065661661785	0.550702295921279	3.20239306803155	0.00136290889486583	0.182723785628908
ENSG00000228716	275.54599817102	1.97564540939708	0.621792625683833	3.19680334289264	0.00138959629982934	0.184184673195562
ENSG00000095397	15.1872279751404	1.86477147469467	0.682620682702916	3.17806239096256	0.00148262842804088	0.194307617805268
ENSG00000133816	1829.76280527985	1.76600256560757	0.557712865028432	3.17222734079035	0.00151274535028073	0.196051797396382
ENSG00000151914	643.111794390934	1.89669006133701	0.602295464087406	3.16402053295102	0.00155605817098329	0.199449038531308
ENSG00000110693	485.208800965878	1.54617826343785	0.492835754990638	3.13787736905457	0.0017017605816415	0.211163142811345
ENSG00000118242	34.2425413713073	1.90242752907519	0.682843541392237	3.14237134171509	0.00167585345764137	0.211163142811345
ENSG00000144868	26.702541958362	-1.98618535086255	0.683781579588561	-3.1382179936524	0.00169978410052508	0.211163142811345
ENSG00000166825	1321.06494434828	1.42469586712339	0.653371526190943	3.1252546359813	0.00177651205917016	0.214019199725216
ENSG00000167840	60.824987539183	2.01968225962888	0.678059441637103	3.12216610943195	0.00179525614524146	0.214019199725216
ENSG00000172331	7245.01039128361	1.78448273558828	0.573079136582237	3.12168827327537	0.00179817228850061	0.214019199725216
ENSG00000221866	52.4043520663515	-2.04319726174939	0.667680790086506	-3.1301584240369	0.0017471205262722	0.214019199725216
ENSG00000136872	2090.73447392911	1.38008935760042	0.649479469672805	3.09973312476658	0.00193695081409034	0.22820802318737
ENSG00000166947	745.367768957757	1.60889302750058	0.520171303039994	3.09496533200822	0.00196835902674467	0.229589396879499
ENSG00000197635	58.1795251008568	2.02109327219207	0.673944048832932	3.08888906467054	0.00200906442738891	0.232017103772914
ENSG00000013375	95.4599649804133	1.92969496385175	0.632801142025115	3.07768950078148	0.0020861215363916	0.236238073790986
ENSG00000221909	71.6999528314364	1.99227090730118	0.656313358457774	3.07951455898975	0.00207338236312647	0.236238073790986
ENSG00000136732	3609.32338718779	1.44509336693137	0.470220547037138	3.074102669305	0.00211136757646605	0.236797994345193
ENSG00000111666	465.202477524798	1.7319336995223	0.565552574899909	3.06707459084865	0.00216164908263283	0.240128332379327
ENSG00000101384	45.1032075573407	1.95966532403555	0.648326080500071	3.05308690608579	0.00226500332155215	0.244620358727632
ENSG00000111339	59.4951727070442	1.84527265268914	0.604594907648146	3.05450146043344	0.00225434916932714	0.244620358727632
ENSG00000118137	1667.95710170181	1.02537133238494	0.606392895397016	3.05573259965191	0.00224511385773316	0.244620358727632
ENSG00000066926	6010.80632220045	1.76721848292801	0.583105785035391	3.03966026284902	0.00236845153649576	0.249690409197587
ENSG00000105677	93.6284907288911	1.97274099692279	0.665664736420144	3.03597707302181	0.00239757594565584	0.249690409197587
ENSG00000168995	13.209943007553	1.79575662269641	0.682403145117514	3.0369490780781	0.00238985824889292	0.249690409197587
ENSG00000170956	63.2998963225909	1.97861023261906	0.679058109126412	3.04381185693248	0.00233601183262701	0.249690409197587
ENSG00000147324	234.700276573661	1.66761115798194	0.551364509255995	3.0289189542855	0.00245430514220442	0.253336417510374
ENSG00000137747	14.6436102236141	-1.83955116484327	0.681689603384539	-3.02564060001036	0.00248107021300285	0.253852657583029
ENSG00000166900	524.046584588035	1.87169446077039	0.624574513472272	3.02129046220164	0.00251699781872242	0.255289239631116
ENSG00000184357	1853.84385650892	1.56229723269957	0.51859319400487	3.01481346969418	0.00257137342008012	0.258556030791504
ENSG00000085274	173.045074439234	1.82491560868791	0.609535510818101	3.00374618355644	0.00266677699618492	0.26138896540757
ENSG00000144485	36.2269471139245	1.97196693487007	0.671503574312828	3.00847380433153	0.00262563436531602	0.26138896540757
ENSG00000272398	934.869704895581	1.82951239417967	0.612167239409495	3.00544591371269	0.00265191755115836	0.26138896540757
ENSG00000188536	32335.4474834033	1.57500478056261	0.526400610270984	2.99467107018083	0.00274740943553337	0.267048197133843
ENSG00000147454	10218.5851926438	1.57095482074948	0.525472822977661	2.99213728380971	0.00277031652727599	0.26704935515824
ENSG00000125170	214.47669303497	1.59833886570346	0.670755315843194	2.98394916678822	0.00284554041797491	0.272052323239831
ENSG00000124098	4009.76434319912	1.54935437259105	0.521762256234553	2.97175513516604	0.00296102737232162	0.278527607022253
ENSG00000126106	46.305079126255	1.93922421911417	0.673170343247935	2.97381966297501	0.00294117875408379	0.278527607022253
ENSG00000119917	834.853230241028	1.82248955616831	0.618985406157372	2.96241173578538	0.00305239309659387	0.280634676898678
ENSG00000120756	283.775275225125	1.56350946370965	0.668001237081792	2.96260318299037	0.00305049548599649	0.280634676898678
ENSG00000188706	81.5965803151943	1.81780671150518	0.683274652006743	2.96208770330908	0.00305560733591668	0.280634676898678
ENSG00000148671	398.289891614236	1.78306599026194	0.605390924578683	2.95743921719857	0.00310205901634984	0.282675127864879
ENSG00000173868	565.355104292506	1.54520799725293	0.524598092306826	2.94774631874726	0.00320099624657718	0.289429614109118
ENSG00000198901	71.3826705212111	1.89587804898309	0.65264227781214	2.94294587923126	0.00325105247559252	0.291694431348547
ENSG00000189350	13.0729239704394	1.70452495540903	0.680471516250113	2.92596098803641	0.00343393996070564	0.305751722913516
ENSG00000196188	296.347509653621	1.90268831872968	0.670228187323425	2.91915935612464	0.00350976753880267	0.310135822519654
ENSG00000092067	88.2409929901472	1.90258881624753	0.676296740171939	2.91418278833683	0.00356621030038747	0.312753961982853
ENSG00000176834	48.495593083308	1.7855138369718	0.683379410217525	2.91067691702235	0.00360646726473981	0.313924135641232
ENSG00000128266	4040.07898232948	-1.71287255608093	0.590911103149084	-2.90806196932119	0.00363676263403791	0.314216291580876
ENSG00000196937	383.91853446497	1.88281493878405	0.660908027668049	2.90383136466875	0.00368626653080578	0.316151564818519
ENSG00000145247	520.160537270495	1.7610245480975	0.610345326646164	2.89879057717118	0.00374605013368225	0.318933786564013
ENSG00000154864	28.1901572186669	1.84515701079792	0.683861972112434	2.88824249267134	0.00387401086297482	0.327438135548828
ENSG00000170921	54.9808327424659	1.8837460748618	0.672721730041274	2.86188647900274	0.00421127714896082	0.353383717017835
ENSG00000099194	135.756472127963	1.61212997310904	0.674099001638987	2.85937843018987	0.00424472079699961	0.353645881258596
ENSG00000067191	53.1312811463524	-1.86620499232863	0.674178044773888	-2.84709668552875	0.00441199602239569	0.35595368749897
ENSG00000071967	290.167608735972	1.71183951167454	0.602258745975605	2.85375649212761	0.00432056346076139	0.35595368749897
ENSG00000101638	14.8151495451355	-1.6590286644486	0.67639568547684	-2.8391085140507	0.00452397693625699	0.35595368749897
ENSG00000102967	34.1351656402925	1.81894178544457	0.683871976073278	2.84192669655379	0.00448418006461746	0.35595368749897
ENSG00000164163	339.702138139926	1.57726835691318	0.556372069181905	2.83749430977563	0.00454691572630899	0.35595368749897
ENSG00000167768	346.242927980816	1.55349954489374	0.546595578124919	2.84456781794072	0.00444717176886212	0.35595368749897
ENSG00000196839	185.173584058307	1.81488132906869	0.646090550207772	2.83937370496111	0.00452021846004566	0.35595368749897
ENSG00000240891	24.0255860872106	1.64248469685204	0.677143798852809	2.83933251922658	0.00452080198827291	0.35595368749897
ENSG00000258388	92.3981640430919	-1.67957160830489	0.593710179466666	-2.83748302734406	0.00454707642638431	0.35595368749897
ENSG00000164332	328.683549070418	1.48250062542502	0.523980353599214	2.83071094986716	0.00464446728949192	0.361153776430891
